DateTime,radW/m2
2024-01-25 20:30:00,0.00
2024-01-25 20:45:00,0.00
2024-01-25 21:00:00,0.00
2024-01-25 21:15:00,0.00
2024-01-25 21:30:00,0.00
2024-01-25 21:45:00,0.00
2024-01-25 22:00:00,0.00
2024-01-25 22:15:00,0.00
2024-01-25 22:30:00,0.00
2024-01-25 22:45:00,0.00
2024-01-25 23:00:00,0.00
2024-01-25 23:15:00,0.00
2024-01-25 23:30:00,0.00
2024-01-25 23:45:00,0.00
2024-01-26 00:00:00,0.00
2024-01-26 00:15:00,0.00
2024-01-26 00:30:00,-0.01
2024-01-26 00:45:00,-0.01
2024-01-26 01:00:00,0.00
2024-01-26 01:15:00,-0.01
2024-01-26 01:30:00,-0.02
2024-01-26 01:45:00,-0.01
2024-01-26 02:00:00,-0.02
2024-01-26 02:15:00,-0.02
2024-01-26 02:30:00,0.00
2024-01-26 02:45:00,0.00
2024-01-26 03:00:00,0.00
2024-01-26 03:15:00,0.00
2024-01-26 03:30:00,0.00
2024-01-26 03:45:00,0.00
2024-01-26 04:00:00,0.00
2024-01-26 04:15:00,0.00
2024-01-26 04:30:00,0.00
2024-01-26 04:45:00,0.00
2024-01-26 05:00:00,0.00
2024-01-26 05:15:00,0.00
2024-01-26 05:30:00,0.00
2024-01-26 05:45:00,0.00
2024-01-26 06:00:00,0.00
2024-01-26 06:15:00,0.00
2024-01-26 06:30:00,0.00
2024-01-26 06:45:00,0.00
2024-01-26 07:00:00,0.07
2024-01-26 07:15:00,0.85
2024-01-26 07:30:00,4.38
2024-01-26 07:45:00,8.84
2024-01-26 08:00:00,14.71
2024-01-26 08:15:00,18.97
2024-01-26 08:30:00,16.66
2024-01-26 08:45:00,24.80
2024-01-26 09:00:00,46.47
2024-01-26 09:15:00,79.12
2024-01-26 09:30:00,109.69
2024-01-26 09:45:00,111.99
2024-01-26 10:00:00,112.57
2024-01-26 10:15:00,108.23
2024-01-26 10:30:00,107.33
2024-01-26 10:45:00,91.53
2024-01-26 11:00:00,78.83
2024-01-26 11:15:00,93.99
2024-01-26 11:30:00,142.78
2024-01-26 11:45:00,148.26
2024-01-26 12:00:00,229.46
2024-01-26 12:15:00,168.33
2024-01-26 12:30:00,120.01
2024-01-26 12:45:00,147.85
2024-01-26 13:00:00,224.48
2024-01-26 13:15:00,193.19
2024-01-26 13:30:00,172.76
2024-01-26 13:45:00,165.56
2024-01-26 14:00:00,158.82
2024-01-26 14:15:00,121.20
2024-01-26 14:30:00,85.17
2024-01-26 14:45:00,68.28
2024-01-26 15:00:00,97.87
2024-01-26 15:15:00,67.23
2024-01-26 15:30:00,36.96
2024-01-26 15:45:00,31.09
2024-01-26 16:00:00,20.25
2024-01-26 16:15:00,18.60
2024-01-26 16:30:00,9.48
2024-01-26 16:45:00,8.58
2024-01-26 17:00:00,6.94
2024-01-26 17:15:00,0.86
2024-01-26 17:30:00,-0.06
2024-01-26 17:45:00,-0.12
2024-01-26 18:00:00,-0.14
2024-01-26 18:15:00,0.00
2024-01-26 18:30:00,0.01
2024-01-26 18:45:00,0.00
2024-01-26 19:00:00,-0.01
2024-01-26 19:15:00,-0.01
2024-01-26 19:30:00,-0.03
2024-01-26 19:45:00,-0.04
2024-01-26 20:00:00,-0.01
2024-01-26 20:15:00,-0.02
2024-01-26 20:30:00,-0.03
2024-01-26 20:45:00,-0.04
2024-01-26 21:00:00,-0.04
2024-01-26 21:15:00,-0.01
2024-01-26 21:30:00,-0.03
2024-01-26 21:45:00,-0.03
2024-01-26 22:00:00,0.00
2024-01-26 22:15:00,0.00
2024-01-26 22:30:00,-0.01
2024-01-26 22:45:00,0.00
2024-01-26 23:00:00,0.00
2024-01-26 23:15:00,0.00
2024-01-26 23:30:00,0.00
2024-01-26 23:45:00,0.00
2024-01-27 00:00:00,0.00
2024-01-27 00:15:00,0.00
2024-01-27 00:30:00,-0.06
2024-01-27 00:45:00,0.00
2024-01-27 01:00:00,0.00
2024-01-27 01:15:00,0.00
2024-01-27 01:30:00,0.00
2024-01-27 01:45:00,0.00
2024-01-27 02:00:00,0.00
2024-01-27 02:15:00,0.00
2024-01-27 02:30:00,0.00
2024-01-27 02:45:00,0.00
2024-01-27 03:00:00,0.00
2024-01-27 03:15:00,-0.09
2024-01-27 03:30:00,-0.05
2024-01-27 03:45:00,0.00
2024-01-27 04:00:00,0.00
2024-01-27 04:15:00,0.00
2024-01-27 04:30:00,0.00
2024-01-27 04:45:00,0.00
2024-01-27 05:00:00,0.00
2024-01-27 05:15:00,0.00
2024-01-27 05:30:00,0.00
2024-01-27 05:45:00,0.00
2024-01-27 06:00:00,0.00
2024-01-27 06:15:00,0.00
2024-01-27 06:30:00,0.00
2024-01-27 06:45:00,0.00
2024-01-27 07:00:00,0.11
2024-01-27 07:15:00,1.28
2024-01-27 07:30:00,4.97
2024-01-27 07:45:00,17.00
2024-01-27 08:00:00,29.52
2024-01-27 08:15:00,45.27
2024-01-27 08:30:00,41.41
2024-01-27 08:45:00,56.27
2024-01-27 09:00:00,67.45
2024-01-27 09:15:00,68.42
2024-01-27 09:30:00,91.21
2024-01-27 09:45:00,135.94
2024-01-27 10:00:00,141.00
2024-01-27 10:15:00,182.25
2024-01-27 10:30:00,122.74
2024-01-27 10:45:00,135.49
2024-01-27 11:00:00,91.72
2024-01-27 11:15:00,85.03
2024-01-27 11:30:00,88.59
2024-01-27 11:45:00,84.82
2024-01-27 12:00:00,81.04
2024-01-27 12:15:00,83.66
2024-01-27 12:30:00,82.54
2024-01-27 12:45:00,67.30
2024-01-27 13:00:00,63.02
2024-01-27 13:15:00,56.46
2024-01-27 13:30:00,71.40
2024-01-27 13:45:00,66.78
2024-01-27 14:00:00,69.09
2024-01-27 14:15:00,60.38
2024-01-27 14:30:00,55.85
2024-01-27 14:45:00,47.27
2024-01-27 15:00:00,35.91
2024-01-27 15:15:00,38.80
2024-01-27 15:30:00,33.07
2024-01-27 15:45:00,22.11
2024-01-27 16:00:00,14.55
2024-01-27 16:15:00,12.59
2024-01-27 16:30:00,7.06
2024-01-27 16:45:00,3.73
2024-01-27 17:00:00,1.09
2024-01-27 17:15:00,0.22
2024-01-27 17:30:00,0.00
2024-01-27 17:45:00,-0.04
2024-01-27 18:00:00,-0.02
2024-01-27 18:15:00,-0.01
2024-01-27 18:30:00,0.00
2024-01-27 18:45:00,0.00
2024-01-27 19:00:00,0.00
2024-01-27 19:15:00,0.00
2024-01-27 19:30:00,0.00
2024-01-27 19:45:00,0.00
2024-01-27 20:00:00,0.00
2024-01-27 20:15:00,0.00
2024-01-27 20:30:00,0.00
2024-01-27 20:45:00,0.00
2024-01-27 21:00:00,0.00
2024-01-27 21:15:00,0.00
2024-01-27 21:30:00,0.00
2024-01-27 21:45:00,0.00
2024-01-27 22:00:00,0.00
2024-01-27 22:15:00,0.00
2024-01-27 22:30:00,0.00
2024-01-27 22:45:00,0.00
2024-01-27 23:00:00,0.00
2024-01-27 23:15:00,0.00
2024-01-27 23:30:00,0.00
2024-01-27 23:45:00,0.00
2024-01-28 00:00:00,0.00
2024-01-28 00:15:00,0.00
2024-01-28 00:30:00,0.00
2024-01-28 00:45:00,0.00
2024-01-28 01:00:00,0.00
2024-01-28 01:15:00,0.00
2024-01-28 01:30:00,0.00
2024-01-28 01:45:00,0.00
2024-01-28 02:00:00,0.00
2024-01-28 02:15:00,0.00
2024-01-28 02:30:00,0.00
2024-01-28 02:45:00,0.00
2024-01-28 03:00:00,0.00
2024-01-28 03:15:00,0.00
2024-01-28 03:30:00,0.00
2024-01-28 03:45:00,0.00
2024-01-28 04:00:00,0.00
2024-01-28 04:15:00,0.00
2024-01-28 04:30:00,0.00
2024-01-28 04:45:00,0.00
2024-01-28 05:00:00,0.00
2024-01-28 05:15:00,0.00
2024-01-28 05:30:00,0.00
2024-01-28 05:45:00,0.00
2024-01-28 06:00:00,0.00
2024-01-28 06:15:00,0.00
2024-01-28 06:30:00,-0.01
2024-01-28 06:45:00,0.00
2024-01-28 07:00:00,0.02
2024-01-28 07:15:00,0.57
2024-01-28 07:30:00,3.92
2024-01-28 07:45:00,8.49
2024-01-28 08:00:00,11.91
2024-01-28 08:15:00,13.75
2024-01-28 08:30:00,24.07
2024-01-28 08:45:00,30.74
2024-01-28 09:00:00,42.68
2024-01-28 09:15:00,43.16
2024-01-28 09:30:00,27.89
2024-01-28 09:45:00,43.13
2024-01-28 10:00:00,65.16
2024-01-28 10:15:00,81.34
2024-01-28 10:30:00,88.87
2024-01-28 10:45:00,73.55
2024-01-28 11:00:00,149.97
2024-01-28 11:15:00,178.20
2024-01-28 11:30:00,136.73
2024-01-28 11:45:00,110.41
2024-01-28 12:00:00,114.35
2024-01-28 12:15:00,105.78
2024-01-28 12:30:00,125.14
2024-01-28 12:45:00,82.52
2024-01-28 13:00:00,117.14
2024-01-28 13:15:00,127.62
2024-01-28 13:30:00,110.66
2024-01-28 13:45:00,90.80
2024-01-28 14:00:00,101.09
2024-01-28 14:15:00,71.19
2024-01-28 14:30:00,86.74
2024-01-28 14:45:00,61.16
2024-01-28 15:00:00,56.07
2024-01-28 15:15:00,48.81
2024-01-28 15:30:00,36.92
2024-01-28 15:45:00,28.32
2024-01-28 16:00:00,23.89
2024-01-28 16:15:00,22.25
2024-01-28 16:30:00,12.96
2024-01-28 16:45:00,5.75
2024-01-28 17:00:00,2.24
2024-01-28 17:15:00,0.48
2024-01-28 17:30:00,0.00
2024-01-28 17:45:00,-0.10
2024-01-28 18:00:00,-0.01
2024-01-28 18:15:00,0.00
2024-01-28 18:30:00,0.00
2024-01-28 18:45:00,0.00
2024-01-28 19:00:00,0.00
2024-01-28 19:15:00,0.00
2024-01-28 19:30:00,0.00
2024-01-28 19:45:00,0.00
2024-01-28 20:00:00,0.00
2024-01-28 20:15:00,0.00
2024-01-28 20:30:00,0.00
2024-01-28 20:45:00,0.00
2024-01-28 21:00:00,0.00
2024-01-28 21:15:00,0.00
2024-01-28 21:30:00,0.00
2024-01-28 21:45:00,0.00
2024-01-28 22:00:00,0.00
2024-01-28 22:15:00,0.00
2024-01-28 22:30:00,0.00
2024-01-28 22:45:00,0.00
2024-01-28 23:00:00,0.00
2024-01-28 23:15:00,0.00
2024-01-28 23:30:00,0.00
2024-01-28 23:45:00,0.00
2024-01-29 00:00:00,0.00
2024-01-29 00:15:00,0.00
2024-01-29 00:30:00,0.00
2024-01-29 00:45:00,0.00
2024-01-29 01:00:00,0.00
2024-01-29 01:15:00,0.00
2024-01-29 01:30:00,0.00
2024-01-29 01:45:00,0.00
2024-01-29 02:00:00,0.00
2024-01-29 02:15:00,0.01
2024-01-29 02:30:00,0.00
2024-01-29 02:45:00,0.00
2024-01-29 03:00:00,0.00
2024-01-29 03:15:00,0.00
2024-01-29 03:30:00,0.00
2024-01-29 03:45:00,0.00
2024-01-29 04:00:00,0.00
2024-01-29 04:15:00,0.00
2024-01-29 04:30:00,0.00
2024-01-29 04:45:00,0.00
2024-01-29 05:00:00,0.00
2024-01-29 05:15:00,0.00
2024-01-29 05:30:00,0.00
2024-01-29 05:45:00,0.00
2024-01-29 06:00:00,0.00
2024-01-29 06:15:00,0.00
2024-01-29 06:30:00,0.00
2024-01-29 06:45:00,0.00
2024-01-29 07:00:00,0.23
2024-01-29 07:15:00,1.62
2024-01-29 07:30:00,5.25
2024-01-29 07:45:00,14.48
2024-01-29 08:00:00,19.43
2024-01-29 08:15:00,40.76
2024-01-29 08:30:00,44.98
2024-01-29 08:45:00,54.72
2024-01-29 09:00:00,73.71
2024-01-29 09:15:00,91.11
2024-01-29 09:30:00,102.96
2024-01-29 09:45:00,134.26
2024-01-29 10:00:00,148.40
2024-01-29 10:15:00,174.75
2024-01-29 10:30:00,168.97
2024-01-29 10:45:00,161.57
2024-01-29 11:00:00,176.92
2024-01-29 11:15:00,193.72
2024-01-29 11:30:00,233.33
2024-01-29 11:45:00,235.54
2024-01-29 12:00:00,245.40
2024-01-29 12:15:00,237.93
2024-01-29 12:30:00,305.86
2024-01-29 12:45:00,277.79
2024-01-29 13:00:00,305.72
2024-01-29 13:15:00,245.37
2024-01-29 13:30:00,245.37
2024-01-29 13:45:00,285.59
2024-01-29 14:00:00,357.76
2024-01-29 14:15:00,333.17
2024-01-29 14:30:00,296.59
2024-01-29 14:45:00,243.43
2024-01-29 15:00:00,256.97
2024-01-29 15:15:00,207.11
2024-01-29 15:30:00,207.14
2024-01-29 15:45:00,145.71
2024-01-29 16:00:00,97.85
2024-01-29 16:15:00,46.58
2024-01-29 16:30:00,39.10
2024-01-29 16:45:00,20.25
2024-01-29 17:00:00,10.12
2024-01-29 17:15:00,2.98
2024-01-29 17:30:00,0.50
2024-01-29 17:45:00,0.03
2024-01-29 18:00:00,0.00
2024-01-29 18:15:00,0.00
2024-01-29 18:30:00,0.00
2024-01-29 18:45:00,0.00
2024-01-29 19:00:00,0.00
2024-01-29 19:15:00,0.00
2024-01-29 19:30:00,0.00
2024-01-29 19:45:00,0.00
2024-01-29 20:00:00,0.00
2024-01-29 20:15:00,0.00
2024-01-29 20:30:00,0.00
2024-01-29 20:45:00,0.00
2024-01-29 21:00:00,0.00
2024-01-29 21:15:00,0.00
2024-01-29 21:30:00,0.00
2024-01-29 21:45:00,0.00
2024-01-29 22:00:00,0.00
2024-01-29 22:15:00,0.00
2024-01-29 22:30:00,0.00
2024-01-29 22:45:00,0.00
2024-01-29 23:00:00,0.00
2024-01-29 23:15:00,0.00
2024-01-29 23:30:00,0.00
2024-01-29 23:45:00,0.10
2024-01-30 00:00:00,0.06
2024-01-30 00:15:00,0.00
2024-01-30 00:30:00,0.00
2024-01-30 00:45:00,-0.20
2024-01-30 01:00:00,-0.03
2024-01-30 01:15:00,0.00
2024-01-30 01:30:00,0.00
2024-01-30 01:45:00,0.00
2024-01-30 02:00:00,0.00
2024-01-30 02:15:00,0.00
2024-01-30 02:30:00,0.00
2024-01-30 02:45:00,0.00
2024-01-30 03:00:00,0.00
2024-01-30 03:15:00,0.00
2024-01-30 03:30:00,0.00
2024-01-30 03:45:00,0.00
2024-01-30 04:00:00,-0.03
2024-01-30 04:15:00,0.00
2024-01-30 04:30:00,0.00
2024-01-30 04:45:00,0.00
2024-01-30 05:00:00,0.00
2024-01-30 05:15:00,0.00
2024-01-30 05:30:00,0.00
2024-01-30 05:45:00,0.00
2024-01-30 06:00:00,0.00
2024-01-30 06:15:00,0.00
2024-01-30 06:30:00,0.00
2024-01-30 06:45:00,0.00
2024-01-30 07:00:00,0.09
2024-01-30 07:15:00,0.82
2024-01-30 07:30:00,2.06
2024-01-30 07:45:00,6.94
2024-01-30 08:00:00,13.07
2024-01-30 08:15:00,15.28
2024-01-30 08:30:00,20.39
2024-01-30 08:45:00,33.60
2024-01-30 09:00:00,36.18
2024-01-30 09:15:00,41.35
2024-01-30 09:30:00,63.44
2024-01-30 09:45:00,62.67
2024-01-30 10:00:00,77.01
2024-01-30 10:15:00,99.74
2024-01-30 10:30:00,114.72
2024-01-30 10:45:00,86.63
2024-01-30 11:00:00,96.99
2024-01-30 11:15:00,113.88
2024-01-30 11:30:00,179.88
2024-01-30 11:45:00,172.71
2024-01-30 12:00:00,175.82
2024-01-30 12:15:00,153.23
2024-01-30 12:30:00,173.99
2024-01-30 12:45:00,158.55
2024-01-30 13:00:00,128.31
2024-01-30 13:15:00,90.19
2024-01-30 13:30:00,81.03
2024-01-30 13:45:00,79.36
2024-01-30 14:00:00,86.16
2024-01-30 14:15:00,107.47
2024-01-30 14:30:00,84.31
2024-01-30 14:45:00,62.59
2024-01-30 15:00:00,73.80
2024-01-30 15:15:00,55.12
2024-01-30 15:30:00,43.51
2024-01-30 15:45:00,23.11
2024-01-30 16:00:00,15.18
2024-01-30 16:15:00,8.69
2024-01-30 16:30:00,4.47
2024-01-30 16:45:00,3.53
2024-01-30 17:00:00,1.63
2024-01-30 17:15:00,0.41
2024-01-30 17:30:00,0.00
2024-01-30 17:45:00,-0.09
2024-01-30 18:00:00,-0.12
2024-01-30 18:15:00,-0.12
2024-01-30 18:30:00,-0.07
2024-01-30 18:45:00,-0.10
2024-01-30 19:00:00,-0.09
2024-01-30 19:15:00,-0.12
2024-01-30 19:30:00,-0.04
2024-01-30 19:45:00,-0.08
2024-01-30 20:00:00,-0.05
2024-01-30 20:15:00,-0.12
2024-01-30 20:30:00,-0.14
2024-01-30 20:45:00,-0.15
2024-01-30 21:00:00,-0.07
2024-01-30 21:15:00,-0.06
2024-01-30 21:30:00,-0.09
2024-01-30 21:45:00,-0.06
2024-01-30 22:00:00,-0.12
2024-01-30 22:15:00,-0.10
2024-01-30 22:30:00,-0.13
2024-01-30 22:45:00,-0.11
2024-01-30 23:00:00,-0.02
2024-01-30 23:15:00,-0.01
2024-01-30 23:30:00,0.00
2024-01-30 23:45:00,-0.01
2024-01-31 00:00:00,-0.01
2024-01-31 00:15:00,0.00
2024-01-31 00:30:00,0.00
2024-01-31 00:45:00,-0.02
2024-01-31 01:00:00,0.00
2024-01-31 01:15:00,-0.01
2024-01-31 01:30:00,0.00
2024-01-31 01:45:00,-0.02
2024-01-31 02:00:00,-0.01
2024-01-31 02:15:00,0.00
2024-01-31 02:30:00,0.00
2024-01-31 02:45:00,0.00
2024-01-31 03:00:00,0.00
2024-01-31 03:15:00,0.00
2024-01-31 03:30:00,0.00
2024-01-31 03:45:00,0.00
2024-01-31 04:00:00,0.00
2024-01-31 04:15:00,0.00
2024-01-31 04:30:00,0.00
2024-01-31 04:45:00,0.00
2024-01-31 05:00:00,0.00
2024-01-31 05:15:00,0.00
2024-01-31 05:30:00,0.00
2024-01-31 05:45:00,0.00
2024-01-31 06:00:00,0.00
2024-01-31 06:15:00,0.00
2024-01-31 06:30:00,0.00
2024-01-31 06:45:00,0.00
2024-01-31 07:00:00,0.56
2024-01-31 07:15:00,2.30
2024-01-31 07:30:00,7.36
2024-01-31 07:45:00,13.98
2024-01-31 08:00:00,25.57
2024-01-31 08:15:00,37.86
2024-01-31 08:30:00,46.59
2024-01-31 08:45:00,52.81
2024-01-31 09:00:00,77.21
2024-01-31 09:15:00,104.39
2024-01-31 09:30:00,124.99
2024-01-31 09:45:00,128.60
2024-01-31 10:00:00,127.12
2024-01-31 10:15:00,114.72
2024-01-31 10:30:00,86.55
2024-01-31 10:45:00,94.03
2024-01-31 11:00:00,97.77
2024-01-31 11:15:00,92.49
2024-01-31 11:30:00,97.99
2024-01-31 11:45:00,100.03
2024-01-31 12:00:00,117.20
2024-01-31 12:15:00,123.09
2024-01-31 12:30:00,134.49
2024-01-31 12:45:00,124.08
2024-01-31 13:00:00,109.52
2024-01-31 13:15:00,102.12
2024-01-31 13:30:00,99.53
2024-01-31 13:45:00,104.29
2024-01-31 14:00:00,103.70
2024-01-31 14:15:00,83.73
2024-01-31 14:30:00,103.46
2024-01-31 14:45:00,83.14
2024-01-31 15:00:00,87.09
2024-01-31 15:15:00,81.01
2024-01-31 15:30:00,65.08
2024-01-31 15:45:00,61.95
2024-01-31 16:00:00,58.33
2024-01-31 16:15:00,44.01
2024-01-31 16:30:00,25.98
2024-01-31 16:45:00,14.73
2024-01-31 17:00:00,6.76
2024-01-31 17:15:00,2.34
2024-01-31 17:30:00,0.39
2024-01-31 17:45:00,-0.01
2024-01-31 18:00:00,-0.04
2024-01-31 18:15:00,-0.04
2024-01-31 18:30:00,-0.03
2024-01-31 18:45:00,0.00
2024-01-31 19:00:00,0.01
2024-01-31 19:15:00,0.00
2024-01-31 19:30:00,0.00
2024-01-31 19:45:00,0.00
2024-01-31 20:00:00,0.00
2024-01-31 20:15:00,0.00
2024-01-31 20:30:00,0.03
2024-01-31 20:45:00,0.02
2024-01-31 21:00:00,0.01
2024-01-31 21:15:00,0.00
2024-01-31 21:30:00,0.01
2024-01-31 21:45:00,0.00
2024-01-31 22:00:00,0.00
2024-01-31 22:15:00,0.01
2024-01-31 22:30:00,0.00
2024-01-31 22:45:00,0.00
2024-01-31 23:00:00,0.02
2024-01-31 23:15:00,0.00
2024-01-31 23:30:00,0.00
2024-01-31 23:45:00,-0.01
2024-02-01 00:00:00,-0.04
2024-02-01 00:15:00,0.00
2024-02-01 00:30:00,0.00
2024-02-01 00:45:00,0.00
2024-02-01 01:00:00,0.00
2024-02-01 01:15:00,0.00
2024-02-01 01:30:00,0.00
2024-02-01 01:45:00,0.00
2024-02-01 02:00:00,0.01
2024-02-01 02:15:00,0.02
2024-02-01 02:30:00,0.01
2024-02-01 02:45:00,0.05
2024-02-01 03:00:00,0.16
2024-02-01 03:15:00,0.09
2024-02-01 03:30:00,0.15
2024-02-01 03:45:00,0.04
2024-02-01 04:00:00,0.14
2024-02-01 04:15:00,0.00
2024-02-01 04:30:00,0.00
2024-02-01 04:45:00,0.00
2024-02-01 05:00:00,0.00
2024-02-01 05:15:00,0.00
2024-02-01 05:30:00,0.03
2024-02-01 05:45:00,0.03
2024-02-01 06:00:00,0.02
2024-02-01 06:15:00,0.00
2024-02-01 06:30:00,0.00
2024-02-01 06:45:00,0.13
2024-02-01 07:00:00,1.84
2024-02-01 07:15:00,7.18
2024-02-01 07:30:00,23.40
2024-02-01 07:45:00,56.73
2024-02-01 08:00:00,108.02
2024-02-01 08:15:00,137.95
2024-02-01 08:30:00,111.77
2024-02-01 08:45:00,184.66
2024-02-01 09:00:00,233.77
2024-02-01 09:15:00,284.64
2024-02-01 09:30:00,300.18
2024-02-01 09:45:00,332.58
2024-02-01 10:00:00,335.99
2024-02-01 10:15:00,359.25
2024-02-01 10:30:00,388.60
2024-02-01 10:45:00,400.77
2024-02-01 11:00:00,437.68
2024-02-01 11:15:00,473.53
2024-02-01 11:30:00,504.66
2024-02-01 11:45:00,531.80
2024-02-01 12:00:00,542.55
2024-02-01 12:15:00,500.66
2024-02-01 12:30:00,457.70
2024-02-01 12:45:00,488.21
2024-02-01 13:00:00,505.30
2024-02-01 13:15:00,506.50
2024-02-01 13:30:00,497.89
2024-02-01 13:45:00,478.50
2024-02-01 14:00:00,451.01
2024-02-01 14:15:00,418.80
2024-02-01 14:30:00,385.83
2024-02-01 14:45:00,348.39
2024-02-01 15:00:00,305.79
2024-02-01 15:15:00,269.31
2024-02-01 15:30:00,228.17
2024-02-01 15:45:00,191.03
2024-02-01 16:00:00,148.75
2024-02-01 16:15:00,102.96
2024-02-01 16:30:00,68.61
2024-02-01 16:45:00,36.94
2024-02-01 17:00:00,14.25
2024-02-01 17:15:00,3.29
2024-02-01 17:30:00,0.04
2024-02-01 17:45:00,-0.37
2024-02-01 18:00:00,-0.37
2024-02-01 18:15:00,-0.43
2024-02-01 18:30:00,-0.16
2024-02-01 18:45:00,-0.02
2024-02-01 19:00:00,-0.05
2024-02-01 19:15:00,-0.07
2024-02-01 19:30:00,-0.09
2024-02-01 19:45:00,-0.18
2024-02-01 20:00:00,-0.50
2024-02-01 20:15:00,-0.43
2024-02-01 20:30:00,-0.20
2024-02-01 20:45:00,-0.29
2024-02-01 21:00:00,-0.23
2024-02-01 21:15:00,-0.28
2024-02-01 21:30:00,-0.36
2024-02-01 21:45:00,-0.23
2024-02-01 22:00:00,-0.23
2024-02-01 22:15:00,-0.33
2024-02-01 22:30:00,-0.26
2024-02-01 22:45:00,-0.30
2024-02-01 23:00:00,-0.25
2024-02-01 23:15:00,-0.02
2024-02-01 23:30:00,0.00
2024-02-01 23:45:00,0.00
2024-02-02 00:00:00,0.00
2024-02-02 00:15:00,-0.13
2024-02-02 00:30:00,-0.08
2024-02-02 00:45:00,0.02
2024-02-02 01:00:00,-0.01
2024-02-02 01:15:00,0.00
2024-02-02 01:30:00,0.00
2024-02-02 01:45:00,0.00
2024-02-02 02:00:00,-0.01
2024-02-02 02:15:00,-0.16
2024-02-02 02:30:00,-0.39
2024-02-02 02:45:00,-0.20
2024-02-02 03:00:00,0.01
2024-02-02 03:15:00,0.00
2024-02-02 03:30:00,0.00
2024-02-02 03:45:00,0.00
2024-02-02 04:00:00,0.00
2024-02-02 04:15:00,0.00
2024-02-02 04:30:00,0.00
2024-02-02 04:45:00,0.00
2024-02-02 05:00:00,0.00
2024-02-02 05:15:00,0.00
2024-02-02 05:30:00,0.00
2024-02-02 05:45:00,0.00
2024-02-02 06:00:00,0.00
2024-02-02 06:15:00,0.00
2024-02-02 06:30:00,0.00
2024-02-02 06:45:00,0.00
2024-02-02 07:00:00,0.44
2024-02-02 07:15:00,1.71
2024-02-02 07:30:00,5.78
2024-02-02 07:45:00,9.79
2024-02-02 08:00:00,21.49
2024-02-02 08:15:00,28.04
2024-02-02 08:30:00,38.16
2024-02-02 08:45:00,48.39
2024-02-02 09:00:00,52.73
2024-02-02 09:30:00,90.77
2024-02-02 09:45:00,110.80
2024-02-02 10:00:00,95.79
2024-02-02 10:15:00,107.38
2024-02-02 10:30:00,130.38
2024-02-02 10:45:00,162.36
2024-02-02 11:00:00,183.93
2024-02-02 11:15:00,186.88
2024-02-02 11:30:00,196.02
2024-02-02 11:45:00,276.43
2024-02-02 12:00:00,439.14
2024-02-02 12:15:00,346.01
2024-02-02 12:30:00,346.27
2024-02-02 12:45:00,410.79
2024-02-02 13:00:00,546.44
2024-02-02 13:15:00,364.75
2024-02-02 13:30:00,527.37
2024-02-02 13:45:00,365.38
2024-02-02 14:00:00,357.01
2024-02-02 14:15:00,436.11
2024-02-02 14:30:00,410.04
2024-02-02 14:45:00,372.66
2024-02-02 15:00:00,331.46
2024-02-02 15:15:00,288.00
2024-02-02 15:30:00,246.52
2024-02-02 15:45:00,208.12
2024-02-02 16:00:00,164.65
2024-02-02 16:15:00,117.15
2024-02-02 16:30:00,80.50
2024-02-02 16:45:00,44.37
2024-02-02 17:00:00,17.21
2024-02-02 17:15:00,5.25
2024-02-02 17:30:00,0.72
2024-02-02 17:45:00,-0.19
2024-02-02 18:00:00,-0.24
2024-02-02 18:15:00,-0.18
2024-02-02 18:30:00,-0.22
2024-02-02 18:45:00,-0.11
2024-02-02 19:00:00,0.00
2024-02-02 19:15:00,-0.01
2024-02-02 19:30:00,-0.09
2024-02-02 19:45:00,-0.17
2024-02-02 20:00:00,-0.27
2024-02-02 20:15:00,-0.41
2024-02-02 20:30:00,-0.63
2024-02-02 20:45:00,-0.65
2024-02-02 21:00:00,-0.54
2024-02-02 21:15:00,-0.49
2024-02-02 21:30:00,-0.11
2024-02-02 21:45:00,-0.17
2024-02-02 22:00:00,-0.30
2024-02-02 22:15:00,-0.34
2024-02-02 22:30:00,-0.40
2024-02-02 22:45:00,-0.30
2024-02-02 23:00:00,-0.30
2024-02-02 23:15:00,-0.37
2024-02-02 23:30:00,-0.35
2024-02-02 23:45:00,-0.31
2024-02-03 00:00:00,-0.36
2024-02-03 00:15:00,-0.23
2024-02-03 00:30:00,-0.27
2024-02-03 00:45:00,0.14
2024-02-03 01:00:00,0.06
2024-02-03 01:15:00,-0.19
2024-02-03 01:30:00,-0.15
2024-02-03 01:45:00,-0.34
2024-02-03 02:00:00,-0.04
2024-02-03 02:15:00,0.00
2024-02-03 02:30:00,0.00
2024-02-03 02:45:00,-0.01
2024-02-03 03:00:00,-0.03
2024-02-03 03:15:00,0.00
2024-02-03 03:30:00,0.00
2024-02-03 03:45:00,0.00
2024-02-03 04:00:00,0.00
2024-02-03 04:15:00,-0.02
2024-02-03 04:30:00,-0.01
2024-02-03 04:45:00,-0.05
2024-02-03 05:00:00,-0.07
2024-02-03 05:15:00,-0.07
2024-02-03 05:30:00,0.00
2024-02-03 05:45:00,-0.20
2024-02-03 06:00:00,-0.29
2024-02-03 06:15:00,-0.50
2024-02-03 06:30:00,-0.22
2024-02-03 06:45:00,0.30
2024-02-03 07:00:00,1.88
2024-02-03 07:15:00,13.53
2024-02-03 07:30:00,63.54
2024-02-03 07:45:00,111.94
2024-02-03 08:00:00,156.17
